sample_idx,true_class,pred_class,correct,confidence,rare_cell_count,unseen_cell_count,raw_scaled_category,raw_scaled_knn_true_frac,raw_scaled_knn_pred_frac,raw_scaled_is_ood95,raw_scaled_knn_mean_dist,token_bin_offset_category,token_bin_offset_knn_true_frac,token_bin_offset_knn_pred_frac,token_bin_offset_is_ood95,token_bin_offset_knn_mean_dist,cls_classifier_input_category,cls_classifier_input_knn_true_frac,cls_classifier_input_knn_pred_frac,cls_classifier_input_is_ood95,cls_classifier_input_knn_mean_dist,audit_subset,true_id,pred_id
2282,Trojan,Spyware,False,0.73551387,0,0,model_boundary_failure_knn_true_neighbors,0.6,0.16,False,0.2225280261039733,mixed_neighbors_ambiguous,0.48,0.28,False,4.032670812606812,OOD_or_distribution_shift,0.28,0.72,True,8.532628364562989,cls_ood_confident,3,2
9112,Trojan,Ransomware,False,0.7333118,0,0,mixed_neighbors_ambiguous,0.44,0.36,False,0.2771256971359253,mixed_neighbors_ambiguous,0.44,0.16,False,4.529062347412109,OOD_or_distribution_shift,0.0,0.92,True,8.562425518035889,cls_ood_confident,3,1
65,Spyware,Trojan,False,0.7328164,0,0,mixed_neighbors_ambiguous,0.32,0.32,False,0.6395399922132492,mixed_neighbors_ambiguous,0.32,0.28,False,4.589291896820068,OOD_or_distribution_shift,0.08,0.76,True,9.939841499328612,cls_ood_confident,2,3
97,Ransomware,Spyware,False,0.73205245,0,0,mixed_neighbors_ambiguous,0.36,0.24,False,0.4349149751663208,mixed_neighbors_ambiguous,0.28,0.16,False,4.339940528869629,OOD_or_distribution_shift,0.2,0.76,True,11.5795951461792,cls_ood_confident,1,2
11678,Ransomware,Spyware,False,0.7303487,0,0,mixed_neighbors_ambiguous,0.24,0.28,False,0.4324304091930389,mixed_neighbors_ambiguous,0.36,0.4,False,5.246985187530518,OOD_or_distribution_shift,0.28,0.72,True,11.168259201049803,cls_ood_confident,1,2
5014,Trojan,Ransomware,False,0.72855127,0,0,mixed_neighbors_ambiguous,0.36,0.16,False,0.1200075767934322,feature_space_overlap_with_pred_class,0.28,0.56,False,3.758430514335633,OOD_or_distribution_shift,0.28,0.28,True,8.052908229827882,cls_ood_confident,3,1
2249,Spyware,Ransomware,False,0.7273022,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.12,False,0.7422129958868027,mixed_neighbors_ambiguous,0.44,0.4,False,5.459252643585205,OOD_or_distribution_shift,0.68,0.32,True,10.130347423553468,cls_ood_confident,2,1
1417,Ransomware,Spyware,False,0.7265256,0,0,OOD_or_distribution_shift,0.4,0.48,True,21.945561180114748,OOD_or_distribution_shift,0.48,0.2,True,7.952209644317627,OOD_or_distribution_shift,0.32,0.68,True,10.098278770446775,cls_ood_confident,1,2
9641,Trojan,Spyware,False,0.7248609,0,0,mixed_neighbors_ambiguous,0.44,0.44,False,0.3218480002880096,mixed_neighbors_ambiguous,0.24,0.24,False,3.7659198665618896,OOD_or_distribution_shift,0.64,0.36,True,8.37890926361084,cls_ood_confident,3,2
6956,Spyware,Ransomware,False,0.7244925,0,0,model_boundary_failure_knn_true_neighbors,0.56,0.32,False,1.2828209400177002,feature_space_overlap_with_pred_class,0.32,0.52,False,5.434160976409912,OOD_or_distribution_shift,0.36,0.64,True,7.873950519561768,cls_ood_confident,2,1
6777,Spyware,Ransomware,False,0.7237831,0,0,mixed_neighbors_ambiguous,0.36,0.4,False,0.6177113997936249,mixed_neighbors_ambiguous,0.28,0.36,False,4.090089893341064,OOD_or_distribution_shift,0.0,0.88,True,8.89128568649292,cls_ood_confident,2,1
8427,Trojan,Spyware,False,0.7221926,0,0,mixed_neighbors_ambiguous,0.16,0.24,False,0.3030868551135063,mixed_neighbors_ambiguous,0.36,0.32,False,3.903393917083741,OOD_or_distribution_shift,0.08,0.88,True,7.917272911071778,cls_ood_confident,3,2
7430,Spyware,Trojan,False,0.72147644,0,0,mixed_neighbors_ambiguous,0.4,0.32,False,0.0970252495259046,mixed_neighbors_ambiguous,0.36,0.48,False,3.804383974075317,OOD_or_distribution_shift,0.12,0.64,True,10.420286979675293,cls_ood_confident,2,3
9439,Spyware,Trojan,False,0.72094685,0,0,feature_space_overlap_with_pred_class,0.4,0.52,False,0.4388826644420623,model_boundary_failure_knn_true_neighbors,0.56,0.24,False,4.127730808258057,OOD_or_distribution_shift,0.2,0.76,True,8.08999654173851,cls_ood_confident,2,3
5823,Ransomware,Trojan,False,0.7203477,0,0,feature_space_overlap_with_pred_class,0.12,0.52,False,0.5221081721782684,mixed_neighbors_ambiguous,0.36,0.44,False,5.7786407470703125,OOD_or_distribution_shift,0.08,0.92,True,9.97567798614502,cls_ood_confident,1,3
6630,Spyware,Trojan,False,0.71810764,0,0,feature_space_overlap_with_pred_class,0.16,0.52,False,0.1697390595078468,model_boundary_failure_knn_true_neighbors,0.52,0.24,False,4.411861562728882,OOD_or_distribution_shift,0.24,0.72,True,8.805958557128907,cls_ood_confident,2,3
6555,Ransomware,Trojan,False,0.7156829,0,0,mixed_neighbors_ambiguous,0.44,0.4,False,0.1557580977678299,feature_space_overlap_with_pred_class,0.28,0.6,False,4.129732789993287,OOD_or_distribution_shift,0.24,0.68,True,8.495238952636718,cls_ood_confident,1,3
11446,Trojan,Ransomware,False,0.71511585,0,0,mixed_neighbors_ambiguous,0.48,0.2,False,0.3921077018976212,model_boundary_failure_knn_true_neighbors,0.6,0.24,False,4.920056915283203,OOD_or_distribution_shift,0.08,0.88,True,8.486876754760742,cls_ood_confident,3,1
4221,Ransomware,Trojan,False,0.7149578,0,0,mixed_neighbors_ambiguous,0.44,0.4,False,0.4972920042276382,mixed_neighbors_ambiguous,0.32,0.44,False,4.098091049194336,OOD_or_distribution_shift,0.16,0.84,True,11.010363960266114,cls_ood_confident,1,3
7068,Spyware,Trojan,False,0.7122268,0,0,mixed_neighbors_ambiguous,0.4,0.32,False,0.1237059320509433,feature_space_overlap_with_pred_class,0.32,0.52,False,4.07756814956665,OOD_or_distribution_shift,0.12,0.84,True,10.978994121551514,cls_ood_confident,2,3
11010,Ransomware,Spyware,False,0.7120228,0,0,mixed_neighbors_ambiguous,0.12,0.2,False,0.3609343978762627,mixed_neighbors_ambiguous,0.28,0.04,False,4.51188817024231,OOD_or_distribution_shift,0.24,0.68,True,7.957583389282226,cls_ood_confident,1,2
7877,Spyware,Trojan,False,0.7088498,0,0,OOD_or_distribution_shift,0.32,0.4,True,1.9022903490066527,OOD_or_distribution_shift,0.32,0.44,True,7.183810844421386,OOD_or_distribution_shift,0.0,0.88,True,12.10423839569092,cls_ood_confident,2,3
1699,Spyware,Ransomware,False,0.7060993,0,0,model_boundary_failure_knn_true_neighbors,0.6,0.12,False,0.1099211028218269,mixed_neighbors_ambiguous,0.2,0.4,False,3.465782070159912,OOD_or_distribution_shift,0.44,0.56,True,8.413587398529053,cls_ood_confident,2,1
11650,Spyware,Ransomware,False,0.7008666,0,0,mixed_neighbors_ambiguous,0.32,0.48,False,0.7868746829032898,mixed_neighbors_ambiguous,0.24,0.48,False,4.999469842910767,OOD_or_distribution_shift,0.24,0.72,True,9.27529026031494,cls_ood_confident,2,1
9277,Ransomware,Trojan,False,0.6999629,0,0,mixed_neighbors_ambiguous,0.4,0.28,False,0.933852823972702,mixed_neighbors_ambiguous,0.48,0.24,False,5.485333824157715,OOD_or_distribution_shift,0.0,0.8,True,9.557827224731446,cls_ood_confident,1,3
8889,Ransomware,Spyware,False,0.69672996,0,0,mixed_neighbors_ambiguous,0.36,0.08,False,0.253540535569191,model_boundary_failure_knn_true_neighbors,0.56,0.16,False,4.440997810363769,OOD_or_distribution_shift,0.0,0.8,True,7.953672428131103,cls_ood_confident,1,2
652,Spyware,Ransomware,False,0.69632643,0,0,mixed_neighbors_ambiguous,0.28,0.32,False,0.5055988645553589,mixed_neighbors_ambiguous,0.32,0.24,False,3.536943235397339,OOD_or_distribution_shift,0.0,0.76,True,9.305504913330076,cls_ood_confident,2,1
10008,Spyware,Trojan,False,0.69050556,3,0,OOD_or_distribution_shift,0.8,0.2,True,2.529895124435425,OOD_or_distribution_shift,0.8,0.2,True,8.463312015533447,OOD_or_distribution_shift,0.36,0.64,True,8.265415573120118,cls_ood_confident,2,3
3436,Spyware,Trojan,False,0.69004714,0,0,mixed_neighbors_ambiguous,0.24,0.36,False,0.4977064979076385,model_boundary_failure_knn_true_neighbors,0.52,0.28,False,4.89413477897644,OOD_or_distribution_shift,0.2,0.76,True,7.872347087860107,cls_ood_confident,2,3
8284,Spyware,Trojan,False,0.6892029,0,0,model_boundary_failure_knn_true_neighbors,0.92,0.0,False,0.3046762108802795,model_boundary_failure_knn_true_neighbors,0.88,0.08,False,3.859485235214233,OOD_or_distribution_shift,0.0,0.92,True,10.086536674499513,cls_ood_confident,2,3
5183,Spyware,Trojan,False,0.6856496,0,0,mixed_neighbors_ambiguous,0.48,0.32,False,1.1142142486572266,model_boundary_failure_knn_true_neighbors,0.52,0.24,False,5.51321813583374,OOD_or_distribution_shift,0.36,0.56,True,8.13377965927124,cls_ood_confident,2,3
2061,Ransomware,Trojan,False,0.68543875,0,0,model_boundary_failure_knn_true_neighbors,0.56,0.4,False,0.1290474344789982,model_boundary_failure_knn_true_neighbors,0.56,0.4,False,3.4575370025634764,OOD_or_distribution_shift,0.48,0.52,True,7.8576377534866335,cls_ood_confident,1,3
7863,Ransomware,Trojan,False,0.6852913,0,0,mixed_neighbors_ambiguous,0.32,0.44,False,0.6185966885089874,mixed_neighbors_ambiguous,0.4,0.2,False,4.6968615531921385,OOD_or_distribution_shift,0.12,0.88,True,10.03624729156494,cls_ood_confident,1,3
8016,Ransomware,Trojan,False,0.6850644,1,0,mixed_neighbors_ambiguous,0.24,0.44,False,0.4328215366601944,mixed_neighbors_ambiguous,0.4,0.32,False,4.671601867675781,OOD_or_distribution_shift,0.4,0.6,True,8.027687339782714,cls_ood_confident,1,3
7988,Trojan,Ransomware,False,0.6842234,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.28,False,0.3475415748357773,model_boundary_failure_knn_true_neighbors,0.68,0.24,False,4.787994241714477,OOD_or_distribution_shift,0.32,0.68,True,8.78493507385254,cls_ood_confident,3,1
10410,Trojan,Spyware,False,0.68372005,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.4,False,0.219670717716217,model_boundary_failure_knn_true_neighbors,0.6,0.32,False,4.182815828323364,OOD_or_distribution_shift,0.48,0.52,True,10.318786811828613,cls_ood_confident,3,2
475,Ransomware,Trojan,False,0.6821252,1,0,mixed_neighbors_ambiguous,0.36,0.44,False,0.8092579004168511,mixed_neighbors_ambiguous,0.2,0.36,False,5.9352823257446286,OOD_or_distribution_shift,0.36,0.64,True,8.436191501617431,cls_ood_confident,1,3
8865,Trojan,Ransomware,False,0.6785249,0,0,mixed_neighbors_ambiguous,0.24,0.48,False,0.5259255802631378,mixed_neighbors_ambiguous,0.4,0.32,False,4.364499549865723,OOD_or_distribution_shift,0.12,0.64,True,11.081962089538576,cls_ood_confident,3,1
1528,Ransomware,Trojan,False,0.67796093,0,0,feature_space_overlap_with_pred_class,0.24,0.56,False,0.3792787200212478,feature_space_overlap_with_pred_class,0.2,0.6,False,4.270937366485596,OOD_or_distribution_shift,0.04,0.92,True,9.430970058441162,cls_ood_confident,1,3
1950,Trojan,Spyware,False,0.6757326,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.24,False,0.1299628210067749,model_boundary_failure_knn_true_neighbors,0.56,0.12,False,3.745016059875488,OOD_or_distribution_shift,0.28,0.72,True,8.441840438842773,cls_ood_confident,3,2
2118,Trojan,Spyware,False,0.67408884,0,0,mixed_neighbors_ambiguous,0.44,0.32,False,0.6117193913459777,mixed_neighbors_ambiguous,0.2,0.44,False,5.251393623352051,OOD_or_distribution_shift,0.16,0.84,True,8.918163166046142,cls_ood_confident,3,2
7548,Ransomware,Trojan,False,0.67157334,0,0,mixed_neighbors_ambiguous,0.48,0.24,False,0.4113349652290344,model_boundary_failure_knn_true_neighbors,0.52,0.2,False,5.380327110290527,OOD_or_distribution_shift,0.28,0.72,True,9.92285062789917,cls_ood_confident,1,3
4848,Ransomware,Trojan,False,0.67074305,0,0,mixed_neighbors_ambiguous,0.24,0.48,False,0.5889513504505157,mixed_neighbors_ambiguous,0.28,0.32,False,5.604609317779541,OOD_or_distribution_shift,0.32,0.68,True,8.044492988586425,cls_ood_confident,1,3
7828,Spyware,Ransomware,False,0.6706378,0,0,mixed_neighbors_ambiguous,0.4,0.36,False,0.3009648808836937,model_boundary_failure_knn_true_neighbors,0.52,0.32,False,4.395183296203613,OOD_or_distribution_shift,0.04,0.64,True,8.136960906982422,cls_ood_confident,2,1
11174,Ransomware,Spyware,False,0.6690997,0,0,feature_space_overlap_with_pred_class,0.16,0.6,False,0.4051567304134369,mixed_neighbors_ambiguous,0.36,0.28,False,4.725715761184692,OOD_or_distribution_shift,0.32,0.68,True,8.01618190765381,cls_ood_confident,1,2
5238,Ransomware,Trojan,False,0.6646588,0,0,feature_space_overlap_with_pred_class,0.2,0.68,False,0.4656804955005645,mixed_neighbors_ambiguous,0.28,0.48,False,5.090476150512695,OOD_or_distribution_shift,0.08,0.68,True,10.697842025756836,cls_ood_confident,1,3
6074,Trojan,Ransomware,False,0.6645173,0,0,feature_space_overlap_with_pred_class,0.4,0.52,False,1.1145792829990386,mixed_neighbors_ambiguous,0.4,0.36,False,6.370463256835937,OOD_or_distribution_shift,0.56,0.44,True,10.764121971130372,cls_ood_confident,3,1
1380,Spyware,Ransomware,False,0.6638133,1,0,mixed_neighbors_ambiguous,0.36,0.36,False,0.8430836725234986,mixed_neighbors_ambiguous,0.4,0.36,False,5.569676284790039,OOD_or_distribution_shift,0.2,0.68,True,12.30816478729248,cls_ood_confident,2,1
7824,Spyware,Ransomware,False,0.6628786,1,0,OOD_or_distribution_shift,1.0,0.0,True,4.590344178676605,OOD_or_distribution_shift,0.52,0.24,True,6.825628452301025,OOD_or_distribution_shift,0.44,0.56,True,11.652105598449706,cls_ood_confident,2,1
5768,Spyware,Ransomware,False,0.6519159,1,0,mixed_neighbors_ambiguous,0.28,0.4,False,0.7580438160896301,feature_space_overlap_with_pred_class,0.28,0.64,False,5.188558540344238,OOD_or_distribution_shift,0.12,0.68,True,8.450856285095215,cls_ood_confident,2,1
7741,Trojan,Spyware,False,0.64917046,0,0,model_boundary_failure_knn_true_neighbors,0.64,0.16,False,0.4943265616893768,mixed_neighbors_ambiguous,0.32,0.28,False,5.097304191589355,OOD_or_distribution_shift,0.12,0.8,True,7.886256256103516,cls_ood_confident,3,2
3083,Trojan,Spyware,False,0.6463968,0,0,mixed_neighbors_ambiguous,0.44,0.24,False,0.2668195986747741,mixed_neighbors_ambiguous,0.28,0.36,False,3.8337063694000246,OOD_or_distribution_shift,0.36,0.52,True,8.842691173553467,cls_ood_confident,3,2
1653,Spyware,Trojan,False,0.64461964,0,0,mixed_neighbors_ambiguous,0.32,0.36,False,0.4314596945047378,model_boundary_failure_knn_true_neighbors,0.52,0.08,False,5.096909523010254,OOD_or_distribution_shift,0.28,0.68,True,12.596062240600586,cls_ood_confident,2,3
2211,Spyware,Trojan,False,0.64451724,0,0,model_boundary_failure_knn_true_neighbors,0.56,0.24,False,0.4651064172387123,mixed_neighbors_ambiguous,0.44,0.44,False,4.362514019012451,OOD_or_distribution_shift,0.2,0.72,True,9.438782558441162,cls_ood_confident,2,3
6647,Ransomware,Spyware,False,0.6407007,2,0,OOD_or_distribution_shift,0.12,0.56,True,15.692937794923782,OOD_or_distribution_shift,0.28,0.32,True,12.577809638977053,OOD_or_distribution_shift,0.04,0.68,True,9.117044792175292,cls_ood_confident,1,2
8570,Trojan,Ransomware,False,0.6376669,0,0,model_boundary_failure_knn_true_neighbors,0.56,0.28,False,0.3332603102922439,feature_space_overlap_with_pred_class,0.4,0.56,False,4.224180107116699,OOD_or_distribution_shift,0.0,0.6,True,9.251088600158692,cls_ood_confident,3,1
5336,Ransomware,Spyware,False,0.63486195,0,0,mixed_neighbors_ambiguous,0.32,0.28,False,0.7895676743984222,mixed_neighbors_ambiguous,0.32,0.28,False,5.219786853790283,OOD_or_distribution_shift,0.48,0.52,True,7.922948665618897,cls_ood_confident,1,2
108,Spyware,Trojan,False,0.6322206,0,0,feature_space_overlap_with_pred_class,0.12,0.64,False,0.3019292342662811,feature_space_overlap_with_pred_class,0.16,0.6,False,4.248117570877075,OOD_or_distribution_shift,0.32,0.68,True,11.080429458618164,cls_ood_confident,2,3
4242,Spyware,Ransomware,False,0.63172954,0,0,feature_space_overlap_with_pred_class,0.08,0.64,False,0.2667784297466278,feature_space_overlap_with_pred_class,0.16,0.56,False,5.541749382019043,OOD_or_distribution_shift,0.08,0.88,True,10.56530158996582,cls_ood_confident,2,1
8200,Trojan,Ransomware,False,0.6283191,0,0,mixed_neighbors_ambiguous,0.44,0.16,False,0.5718958270549774,model_boundary_failure_knn_true_neighbors,0.56,0.24,False,4.431932907104493,OOD_or_distribution_shift,0.16,0.8,True,10.440972747802734,cls_ood_confident,3,1
2200,Spyware,Ransomware,False,0.62714875,1,0,mixed_neighbors_ambiguous,0.36,0.08,False,1.196299831867218,mixed_neighbors_ambiguous,0.36,0.16,False,5.629971351623535,OOD_or_distribution_shift,0.4,0.6,True,10.226161193847656,cls_ood_confident,2,1
3995,Trojan,Ransomware,False,0.62125456,0,0,OOD_or_distribution_shift,0.28,0.24,True,1.6412111574411392,mixed_neighbors_ambiguous,0.08,0.24,False,4.842857151031494,OOD_or_distribution_shift,0.4,0.6,True,8.067924032211303,cls_ood_confident,3,1
7967,Ransomware,Spyware,False,0.6194254,0,0,mixed_neighbors_ambiguous,0.28,0.28,False,0.4000550681352615,mixed_neighbors_ambiguous,0.32,0.08,False,3.942965602874756,OOD_or_distribution_shift,0.04,0.84,True,10.549600105285643,cls_ood_confident,1,2
4217,Spyware,Ransomware,False,0.615183,1,0,OOD_or_distribution_shift,0.6,0.4,True,2.0321941232681278,OOD_or_distribution_shift,0.32,0.68,True,7.147864875793457,OOD_or_distribution_shift,0.0,0.6,True,9.88508125305176,cls_ood_confident,2,1
2716,Trojan,Ransomware,False,0.6136525,0,0,model_boundary_failure_knn_true_neighbors,0.72,0.24,False,0.5804440778493881,mixed_neighbors_ambiguous,0.44,0.28,False,4.664869451522828,OOD_or_distribution_shift,0.96,0.04,True,10.408661422729493,cls_ood_confident,3,1
11649,Ransomware,Trojan,False,0.6103928,0,0,mixed_neighbors_ambiguous,0.24,0.44,False,0.8790166878700256,mixed_neighbors_ambiguous,0.36,0.28,False,5.641074523925782,OOD_or_distribution_shift,0.48,0.52,True,9.261970500946044,cls_ood_confident,1,3
438,Trojan,Ransomware,False,0.6087765,0,0,model_boundary_failure_knn_true_neighbors,0.72,0.12,False,0.3866820681095123,mixed_neighbors_ambiguous,0.48,0.32,False,3.8525905895233152,OOD_or_distribution_shift,0.4,0.6,True,9.34778491973877,cls_ood_confident,3,1
4257,Trojan,Ransomware,False,0.603439,0,0,mixed_neighbors_ambiguous,0.4,0.36,False,0.2297813048958778,feature_space_overlap_with_pred_class,0.28,0.64,False,4.138144073486328,OOD_or_distribution_shift,0.44,0.48,True,11.585066719055176,cls_ood_confident,3,1
10256,Spyware,Trojan,False,0.6019579,0,0,mixed_neighbors_ambiguous,0.32,0.32,False,0.6501340913772583,mixed_neighbors_ambiguous,0.48,0.32,False,4.554733047485351,OOD_or_distribution_shift,0.24,0.6,True,11.598521461486817,cls_ood_confident,2,3
10621,Trojan,Spyware,False,0.60054225,0,0,mixed_neighbors_ambiguous,0.2,0.48,False,0.3774648731946945,feature_space_overlap_with_pred_class,0.16,0.68,False,4.4674617958068845,OOD_or_distribution_shift,0.16,0.84,True,10.399984397888185,cls_ood_confident,3,2
2525,Spyware,Trojan,False,0.60014623,0,0,feature_space_overlap_with_pred_class,0.16,0.52,False,0.1213039356470108,mixed_neighbors_ambiguous,0.32,0.16,False,3.755522966384888,OOD_or_distribution_shift,0.12,0.88,True,9.653993682861328,cls_ood_confident,2,3
7378,Ransomware,Trojan,False,0.59680027,0,0,mixed_neighbors_ambiguous,0.28,0.48,False,0.1795182304084301,feature_space_overlap_with_pred_class,0.24,0.52,False,4.091457405090332,OOD_or_distribution_shift,0.16,0.84,True,11.86637966156006,cls_ood_confident,1,3
8567,Trojan,Ransomware,False,0.5958869,0,0,mixed_neighbors_ambiguous,0.36,0.28,False,0.3213931515812874,model_boundary_failure_knn_true_neighbors,0.52,0.28,False,4.222854785919189,OOD_or_distribution_shift,0.0,0.68,True,8.16509672164917,cls_ood_confident,3,1
3607,Ransomware,Spyware,False,0.9999728,0,0,mixed_neighbors_ambiguous,0.48,0.2,False,0.971005563735962,mixed_neighbors_ambiguous,0.28,0.32,False,6.049112224578858,feature_space_overlap_with_pred_class,0.0,1.0,False,4.282023534774781,all_wrong_high_conf,1,2
2272,Ransomware,Spyware,False,0.9999504,4,0,OOD_or_distribution_shift,0.52,0.32,True,14.203407926559448,OOD_or_distribution_shift,0.56,0.24,True,13.21303747177124,feature_space_overlap_with_pred_class,0.0,1.0,False,5.037402515411377,all_wrong_high_conf,1,2
3868,Spyware,Trojan,False,0.99994695,0,0,mixed_neighbors_ambiguous,0.32,0.36,False,0.4079019212722778,feature_space_overlap_with_pred_class,0.16,0.64,False,5.184981746673584,feature_space_overlap_with_pred_class,0.0,1.0,False,3.2772975730896,all_wrong_high_conf,2,3
7277,Ransomware,Trojan,False,0.9999423,0,0,mixed_neighbors_ambiguous,0.48,0.36,False,0.5347364840656519,feature_space_overlap_with_pred_class,0.2,0.68,False,4.51153470993042,feature_space_overlap_with_pred_class,0.0,1.0,False,4.954983654022217,all_wrong_high_conf,1,3
124,Ransomware,Spyware,False,0.9999387,0,0,feature_space_overlap_with_pred_class,0.04,0.96,False,0.374459495395422,feature_space_overlap_with_pred_class,0.08,0.8,False,4.267804460525513,feature_space_overlap_with_pred_class,0.0,1.0,False,3.5847346496582038,all_wrong_high_conf,1,2
8375,Benign,Spyware,False,0.9999293,0,0,mixed_neighbors_ambiguous,0.44,0.4,False,1.3893771004676818,mixed_neighbors_ambiguous,0.0,0.16,False,5.6519591331481935,feature_space_overlap_with_pred_class,0.0,1.0,False,6.490491104125977,all_wrong_high_conf,0,2
1355,Ransomware,Spyware,False,0.9999293,0,0,feature_space_overlap_with_pred_class,0.08,0.92,False,0.0874304869771003,feature_space_overlap_with_pred_class,0.04,0.96,False,3.5493655681610106,feature_space_overlap_with_pred_class,0.0,1.0,False,3.9456122875213615,all_wrong_high_conf,1,2
3730,Trojan,Spyware,False,0.9999273,5,0,OOD_or_distribution_shift,0.16,0.84,True,7.662890563011169,OOD_or_distribution_shift,0.12,0.88,True,9.9238840675354,feature_space_overlap_with_pred_class,0.0,1.0,False,4.7656401252746585,all_wrong_high_conf,3,2
8188,Spyware,Trojan,False,0.99992645,0,0,mixed_neighbors_ambiguous,0.4,0.44,False,0.7232071757316589,mixed_neighbors_ambiguous,0.24,0.44,False,4.677020721435547,feature_space_overlap_with_pred_class,0.0,1.0,False,4.332600202560425,all_wrong_high_conf,2,3
2326,Ransomware,Trojan,False,0.99992585,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.4,False,0.9339735889434816,mixed_neighbors_ambiguous,0.48,0.36,False,5.982443389892578,feature_space_overlap_with_pred_class,0.0,1.0,False,4.075477857589721,all_wrong_high_conf,1,3
9624,Spyware,Ransomware,False,0.9999188,0,0,mixed_neighbors_ambiguous,0.24,0.08,False,0.5551349723339081,mixed_neighbors_ambiguous,0.24,0.32,False,4.699491243362427,feature_space_overlap_with_pred_class,0.0,1.0,False,5.892836380004883,all_wrong_high_conf,2,1
4276,Benign,Spyware,False,0.9999132,0,0,OOD_or_distribution_shift,0.4,0.36,True,1.4692510676383972,mixed_neighbors_ambiguous,0.0,0.24,False,5.418822345733642,feature_space_overlap_with_pred_class,0.0,1.0,False,7.40269546508789,all_wrong_high_conf,0,2
1552,Spyware,Ransomware,False,0.99991095,0,0,mixed_neighbors_ambiguous,0.36,0.4,False,0.833565776348114,mixed_neighbors_ambiguous,0.24,0.48,False,5.625332717895508,feature_space_overlap_with_pred_class,0.0,1.0,False,4.724558610916137,all_wrong_high_conf,2,1
6493,Trojan,Ransomware,False,0.99989533,5,0,OOD_or_distribution_shift,0.16,0.52,True,15.723174209594726,OOD_or_distribution_shift,0.32,0.52,True,13.091925220489502,feature_space_overlap_with_pred_class,0.0,1.0,False,4.317907218933105,all_wrong_high_conf,3,1
6979,Spyware,Ransomware,False,0.99988365,1,0,OOD_or_distribution_shift,0.36,0.64,True,1.7612248516082765,OOD_or_distribution_shift,0.4,0.6,True,6.713089504241943,feature_space_overlap_with_pred_class,0.0,1.0,False,3.978853931427002,all_wrong_high_conf,2,1
4916,Spyware,Benign,False,0.9998789,9,2,OOD_or_distribution_shift,0.28,0.0,True,29.23697925567627,OOD_or_distribution_shift,0.04,0.0,True,16.992514343261718,OOD_or_distribution_shift,0.0,1.0,True,8.298932514190675,all_wrong_high_conf,2,0
3671,Ransomware,Spyware,False,0.9998765,0,0,OOD_or_distribution_shift,0.36,0.64,True,3.3623047780990603,OOD_or_distribution_shift,0.44,0.56,True,8.07651195526123,feature_space_overlap_with_pred_class,0.0,1.0,False,4.353320550918579,all_wrong_high_conf,1,2
4801,Ransomware,Spyware,False,0.9998666,0,0,feature_space_overlap_with_pred_class,0.48,0.52,False,0.9572166740894318,OOD_or_distribution_shift,0.4,0.6,True,6.68860876083374,feature_space_overlap_with_pred_class,0.0,1.0,False,4.978271484375,all_wrong_high_conf,1,2
1542,Spyware,Ransomware,False,0.99986553,0,0,feature_space_overlap_with_pred_class,0.2,0.56,False,1.2513128471374513,mixed_neighbors_ambiguous,0.24,0.48,False,5.557076454162598,feature_space_overlap_with_pred_class,0.0,1.0,False,4.845547132492065,all_wrong_high_conf,2,1
11232,Ransomware,Spyware,False,0.9998568,0,0,feature_space_overlap_with_pred_class,0.0,1.0,False,0.1454776614904403,feature_space_overlap_with_pred_class,0.0,0.96,False,4.220901079177857,feature_space_overlap_with_pred_class,0.0,1.0,False,3.679968070983887,all_wrong_high_conf,1,2
7976,Trojan,Ransomware,False,0.9998505,0,0,feature_space_overlap_with_pred_class,0.24,0.52,False,0.6676828563213348,mixed_neighbors_ambiguous,0.24,0.48,False,5.088892021179199,feature_space_overlap_with_pred_class,0.0,1.0,False,5.166683788299561,all_wrong_high_conf,3,1
8950,Ransomware,Trojan,False,0.99984896,0,0,mixed_neighbors_ambiguous,0.48,0.24,False,0.9742301559448242,feature_space_overlap_with_pred_class,0.28,0.56,False,4.618727569580078,feature_space_overlap_with_pred_class,0.0,1.0,False,5.9670713424682615,all_wrong_high_conf,1,3
7590,Spyware,Trojan,False,0.9998325,0,0,mixed_neighbors_ambiguous,0.16,0.36,False,0.1100424610078334,mixed_neighbors_ambiguous,0.24,0.4,False,4.34619707107544,feature_space_overlap_with_pred_class,0.0,1.0,False,5.360557508468628,all_wrong_high_conf,2,3
10999,Ransomware,Spyware,False,0.99983203,5,0,OOD_or_distribution_shift,0.32,0.68,True,4.475912513732911,OOD_or_distribution_shift,0.28,0.72,True,8.762028198242188,feature_space_overlap_with_pred_class,0.0,1.0,False,5.194853687286377,all_wrong_high_conf,1,2
5737,Trojan,Ransomware,False,0.99979705,0,0,mixed_neighbors_ambiguous,0.32,0.48,False,0.2211352145671844,mixed_neighbors_ambiguous,0.28,0.48,False,4.294332151412964,feature_space_overlap_with_pred_class,0.0,1.0,False,6.147576732635498,all_wrong_high_conf,3,1
