run,split,feature_idx,feature,strategy,num_bins,bins_used,dead_bins,used_bin_ratio,dominant_bin,dominant_bin_count,dominant_bin_ratio,rare_used_bins_le5,rare_used_bin_ratio_le5,rare_cell_ratio_own_le5,rare_cell_ratio_trainref_le5,unseen_cell_ratio_trainref,entropy_norm,compression_factor,offset_nonzero_ratio,offset_mean,offset_std,offset_unique_approx,class_Benign_bins_used,class_Benign_dominant_ratio,class_Benign_rare_trainref_ratio,class_Ransomware_bins_used,class_Ransomware_dominant_ratio,class_Ransomware_rare_trainref_ratio,class_Spyware_bins_used,class_Spyware_dominant_ratio,class_Spyware_rare_trainref_ratio,class_Trojan_bins_used,class_Trojan_dominant_ratio,class_Trojan_rare_trainref_ratio
K1024_RANK_SAFE,train,26,malfind.ninjections,unknown,1024,111,913,0.1083984375,2,19889,0.4242896151548767,49,0.44144144144144143,0.002367949483744347,0.002367949483744347,0.0,0.414439567232933,422.3063063063063,0.0,0.0,0.0,1,21,0.28820718491338854,0.0003413260517108968,78,0.6049540347293156,0.010980592441266599,83,0.6065369261477046,0.01222554890219561,39,0.6592885375494071,0.005006587615283268
K1024_RANK_SAFE,train,27,malfind.commitCharge,unknown,1024,121,903,0.1181640625,0,44607,0.9515956992917485,88,0.7272727272727273,0.004586568819865176,0.004586568819865176,0.0,0.06114704583331559,387.40495867768595,0.9893762266404983,0.06875729560852051,0.177344411611557,487,1,1.0,0.0,64,0.8849591419816139,0.010597548518896834,45,0.8549151696606786,0.009481037924151697,54,0.9729907773386034,0.015678524374176547
K1024_RANK_SAFE,train,28,malfind.protection,unknown,1024,123,901,0.1201171875,3,19583,0.4177617544159058,50,0.4065040650406504,0.00243194811844014,0.00243194811844014,0.0,0.4332614072738257,381.1056910569106,0.9897175526922092,0.4719848036766052,0.27384886145591736,201,33,0.26947691782575306,0.0006399863469579316,78,0.6049540347293156,0.010980592441266599,83,0.6065369261477046,0.01222554890219561,39,0.6592885375494071,0.005006587615283268
K1024_RANK_SAFE,train,29,malfind.uniqueInjections,unknown,1024,1024,0,1.0,0,20033,0.4273615496202748,960,0.9375,0.08895810222715249,0.08895810222715249,0.0,0.3809318649050547,45.77734375,0.572702449014421,0.3181195557117462,0.3249302804470062,4451,986,0.25223995221435275,0.17864152231419064,53,0.8366956077630235,0.007533197139938713,54,0.811751497005988,0.005988023952095809,46,0.8432147562582345,0.005797101449275362
K1024_RANK_SAFE,train,30,psxview.not_in_pslist,unknown,1024,40,984,0.0390625,0,23341,0.4979307108115027,9,0.225,0.0003839918081747589,0.0003839918081747589,0.0,0.48112950985662273,1171.9,0.0,0.0,0.0,1,18,0.5931393463606109,0.00012799726939158632,36,0.42147599591419815,0.007150153217568948,36,0.41404690618762474,0.003493013972055888,21,0.37140974967061924,0.002898550724637681
K1024_RANK_SAFE,train,31,psxview.not_in_eprocess_pool,unknown,1024,2,1022,0.001953125,0,46773,0.9978027135421111,0,0.0,0.0,0.0,0.0,0.02256870316578253,23438.0,0.0,0.0,0.0,1,2,0.9994453451659698,0.0,2,0.9969356486210419,0.0,2,0.9953842315369261,0.0,2,0.9961791831357049,0.0
K1024_RANK_SAFE,train,32,psxview.not_in_ethread_pool,unknown,1024,78,946,0.076171875,0,20550,0.43839064766618313,42,0.5384615384615384,0.0014506357197713116,0.0014506357197713116,0.0,0.4418943899258692,600.974358974359,0.0,0.0,0.0,1,22,0.5441163921836334,0.0001706630258554484,69,0.3269918283963228,0.012257405515832482,53,0.33907185628742514,0.003992015968063872,28,0.33175230566534913,0.0030303030303030303
K1024_RANK_SAFE,train,33,psxview.not_in_pspcid_list,unknown,1024,40,984,0.0390625,0,23338,0.4978667121768069,9,0.225,0.00042665756463862106,0.00042665756463862106,0.0,0.4812722049435046,1171.9,0.0,0.0,0.0,1,18,0.5931393463606109,0.00012799726939158632,36,0.421220633299285,0.007405515832482125,36,0.41404690618762474,0.003493013972055888,22,0.37127799736495387,0.0030303030303030303
K1024_RANK_SAFE,train,34,psxview.not_in_csrss_handles,unknown,1024,78,946,0.076171875,0,20508,0.437494666780442,42,0.5384615384615384,0.0014506357197713116,0.0014506357197713116,0.0,0.44227375658034435,600.974358974359,0.0,0.0,0.0,1,22,0.54330574281082,0.0001706630258554484,69,0.3263534218590398,0.01238508682328907,53,0.3379491017964072,0.004740518962075849,28,0.330566534914361,0.0030303030303030303
K1024_RANK_SAFE,train,35,psxview.not_in_session,unknown,1024,40,984,0.0390625,0,23349,0.49810137383735814,9,0.225,0.0003839918081747589,0.0003839918081747589,0.0,0.4810606180111996,1171.9,0.0,0.0,0.0,1,18,0.5931393463606109,0.00012799726939158632,36,0.4219867211440245,0.007150153217568948,36,0.41429640718562877,0.003493013972055888,21,0.3716732542819499,0.002898550724637681
K1024_RANK_SAFE,train,36,psxview.not_in_deskthrd,unknown,1024,82,942,0.080078125,2,18138,0.3869357453707654,42,0.5121951219512195,0.0013439713286116563,0.0013439713286116563,0.0,0.4825476873298571,571.6585365853658,0.0,0.0,0.0,1,23,0.5038825838382115,0.0001706630258554484,71,0.27145045965270687,0.011235955056179775,54,0.25823353293413176,0.0029940119760479044,29,0.2808959156785244,0.0034255599472990776
K1024_RANK_SAFE,train,37,psxview.not_in_pslist_false_avg,unknown,1024,1024,0,1.0,0,20890,0.4456438262650397,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.5317069933773343,45.77734375,0.5544841710043519,0.2589620053768158,0.32101985812187195,7780,1013,0.48856557726768496,0.0014079699633074495,220,0.42147599591419815,0.03485699693564862,238,0.41404690618762474,0.03493013972055888,139,0.37140974967061924,0.015678524374176547
K1024_RANK_SAFE,train,38,psxview.not_in_eprocess_pool_false_avg,unknown,1024,145,879,0.1416015625,0,46638,0.9949227749808004,138,0.9517241379310345,0.003669255055892141,0.003669255055892141,0.0,0.011063447230060077,323.28275862068966,0.005034559262735728,0.002377163851633668,0.039184533059597015,158,128,0.9936854680433485,0.00588787439201297,11,0.9969356486210419,0.0022982635342185904,19,0.9953842315369261,0.003493013972055888,12,0.9961791831357049,0.002766798418972332
K1024_RANK_SAFE,train,39,psxview.not_in_ethread_pool_false_avg,unknown,1024,1024,0,1.0,0,18173,0.387682396108883,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.572208669755728,45.77734375,0.6124669340387405,0.2842923402786255,0.3173765540122986,8345,1004,0.4426998890690332,0.0015359672326990357,194,0.3269918283963228,0.029877425944841676,221,0.33907185628742514,0.033557884231536925,140,0.33175230566534913,0.018972332015810278
K1024_RANK_SAFE,train,40,psxview.not_in_pspcid_list_false_avg,unknown,1024,1024,0,1.0,0,20887,0.44557982763034387,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.5316284601918826,45.77734375,0.5545055038825838,0.2755899429321289,0.3403906226158142,2594,1012,0.48856557726768496,0.0015359672326990357,218,0.421220633299285,0.035240040858018386,235,0.41404690618762474,0.033932135728542916,140,0.37127799736495387,0.015546772068511199
K1024_RANK_SAFE,train,41,psxview.not_in_csrss_handles_false_avg,unknown,1024,1024,0,1.0,162,2892,0.061694683846744605,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.7176664076464363,45.77734375,0.9999573342435362,0.4942893385887146,0.2681761085987091,9457,1007,0.09203003669255055,0.0007679836163495178,194,0.08184371807967314,0.025408580183861083,225,0.07372754491017965,0.03418163672654691,150,0.09090909090909091,0.01989459815546772
K1024_RANK_SAFE,train,42,psxview.not_in_session_false_avg,unknown,1024,1024,0,1.0,205,3013,0.06427596211280825,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.7122199220817318,45.77734375,0.9999146684870722,0.4919072985649109,0.269607812166214,3186,1012,0.09215803396194215,0.00029866029524703474,217,0.08350357507660879,0.0339632277834525,236,0.07734530938123753,0.03056387225548902,155,0.091699604743083,0.017918313570487482
K1024_RANK_SAFE,train,43,psxview.not_in_deskthrd_false_avg,unknown,1024,1024,0,1.0,238,2869,0.06120402764741019,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.7251749373857926,45.77734375,0.9999146684870722,0.512470543384552,0.26115667819976807,3218,1005,0.09194470517962283,0.0007253178598856558,195,0.07852400408580183,0.02477017364657814,237,0.06661676646706587,0.03156187624750499,160,0.08880105401844532,0.017523056653491437
K1024_RANK_SAFE,train,44,modules.nmodules,unknown,1024,3,1021,0.0029296875,2,45067,0.9614088232784367,1,0.3333333333333333,2.133287823193105e-05,2.133287823193105e-05,0.0,0.14893518717180834,15625.333333333334,0.0,0.0,0.0,1,2,0.9852376482635037,0.0,2,0.9452247191011236,0.0,3,0.9089321357285429,0.000124750499001996,2,0.9599472990777339,0.0
K1024_RANK_SAFE,train,45,svcscan.nservices,unknown,1024,30,994,0.029296875,23,21808,0.4652274084819524,16,0.5333333333333333,0.0005759877122621384,0.0005759877122621384,0.0,0.34744347878889764,1562.5333333333333,0.0,0.0,0.0,1,8,0.7336803481525728,0.0,24,0.9360316649642493,0.003192032686414709,13,0.8995758483033932,0.001746506986027944,8,0.9548089591567852,0.001054018445322793
K1024_RANK_SAFE,train,46,svcscan.kernel_drivers,unknown,1024,19,1005,0.0185546875,18,23354,0.4982080382285178,12,0.631578947368421,0.0003413260517108968,0.0003413260517108968,0.0,0.28582173062486177,2467.157894736842,0.0,0.0,0.0,1,3,0.9940694598515232,0.0,15,0.9387129724208376,0.0020429009193054137,9,0.9024451097804391,0.0007485029940119761,5,0.9573122529644269,0.00026350461133069827
K1024_RANK_SAFE,train,47,svcscan.fs_drivers,unknown,1024,10,1014,0.009765625,9,46831,0.9990400204795631,7,0.7,0.0001706630258554484,0.0001706630258554484,0.0,0.003866070213091662,4687.6,0.0,0.0,0.0,1,1,1.0,0.0,7,0.9952757916241062,0.0006384065372829418,5,0.999251497005988,0.0007485029940119761,2,0.9997364953886693,0.00026350461133069827
K1024_RANK_SAFE,train,48,svcscan.process_services,unknown,1024,14,1010,0.013671875,10,27688,0.590664732485707,6,0.42857142857142855,0.00025599453878317265,0.00025599453878317265,0.0,0.32624826091225567,3348.285714285714,0.0,0.0,0.0,1,4,0.73453366328185,0.0,11,0.9370531154239019,0.0010214504596527069,6,0.905688622754491,0.0007485029940119761,4,0.9563899868247694,0.00026350461133069827
K1024_RANK_SAFE,train,49,svcscan.shared_process_services,unknown,1024,22,1002,0.021484375,21,23354,0.4982080382285178,14,0.6363636363636364,0.00046932332110248315,0.00046932332110248315,0.0,0.2762666726609017,2130.7272727272725,0.0,0.0,0.0,1,5,0.9940694598515232,0.0,17,0.9370531154239019,0.0020429009193054137,10,0.8998253493013972,0.0007485029940119761,6,0.9552042160737813,0.00026350461133069827
K1024_RANK_SAFE,train,50,svcscan.interactive_process_services,unknown,1024,1,1023,0.0009765625,0,46876,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,46876.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_RANK_SAFE,train,51,svcscan.nactive,unknown,1024,34,990,0.033203125,27,11396,0.24310948033108626,14,0.4117647058823529,0.0005119890775663453,0.0005119890775663453,0.0,0.6257817858570436,1378.7058823529412,0.0,0.0,0.0,1,15,0.42426828227664476,4.26657564638621e-05,25,0.31843718079673133,0.002425944841675179,19,0.3410678642714571,0.000873253493013972,15,0.36100131752305664,0.00026350461133069827
K1024_RANK_SAFE,train,52,callbacks.ncallbacks,unknown,1024,13,1011,0.0126953125,11,20049,0.42770287567198567,4,0.3076923076923077,0.00014933014762351737,0.00014933014762351737,0.0,0.44011199341175156,3605.846153846154,0.0,0.0,0.0,1,2,0.7380322553118867,0.0,12,0.47880490296220635,0.0005107252298263534,10,0.4441117764471058,0.000499001996007984,8,0.48563899868247695,0.00013175230566534913
K1024_RANK_SAFE,train,53,callbacks.nanonymous,unknown,1024,2,1022,0.001953125,0,46836,0.9991466848707228,0,0.0,0.0,0.0,0.0,0.009929783324449003,23438.0,0.0,0.0,0.0,1,1,1.0,0.0,2,0.9969356486210419,0.0,1,1.0,0.0,2,0.9978919631093545,0.0
K1024_RANK_SAFE,train,54,callbacks.ngeneric,unknown,1024,2,1022,0.001953125,1,46870,0.9998720027306084,0,0.0,0.0,0.0,0.0,0.0018398586095722102,23438.0,0.0,0.0,0.0,1,1,1.0,0.0,2,0.999361593462717,0.0006384065372829418,2,0.999875249500998,0.000124750499001996,1,1.0,0.0
K1024_RANK_SAFE,val,0,pslist.nproc,unknown,1024,68,956,0.06640625,20,2022,0.17252559726962458,24,0.35294117647058826,0.0036689419795221845,0.0015358361774744026,0.0,0.6166524969519535,172.35294117647058,0.0,0.0,0.0,1,46,0.20204778156996586,0.0,48,0.14599285349668198,0.0030627871362940277,49,0.1501996007984032,0.00499001996007984,28,0.17817606747496045,0.0010542962572482868
K1024_RANK_SAFE,val,1,pslist.nppid,unknown,1024,31,993,0.0302734375,4,3363,0.28694539249146755,14,0.45161290322580644,0.0024744027303754265,0.001621160409556314,0.0,0.5797912096797684,378.06451612903226,0.0,0.0,0.0,1,17,0.573037542662116,0.0,17,0.38029606942317506,0.0,29,0.3393213572854291,0.008483033932135729,13,0.3658408012651555,0.0010542962572482868
K1024_RANK_SAFE,val,2,pslist.avg_threads,unknown,1024,1021,3,0.9970703125,32,298,0.025426621160409557,417,0.40842311459353575,0.1309726962457338,0.0,0.0,0.8812897931737057,11.478942213516161,1.0,0.4905474781990051,0.28444334864616394,6293,994,0.004948805460750853,0.0,173,0.04032669729453803,0.0,225,0.056387225548902194,0.0,164,0.05693199789140749,0.0
K1024_RANK_SAFE,val,3,pslist.nprocs64bit,unknown,1024,1,1023,0.0009765625,0,11720,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,11720.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_RANK_SAFE,val,4,pslist.avg_handlers,unknown,1024,1023,1,0.9990234375,198,90,0.007679180887372013,225,0.21994134897360704,0.075,8.532423208191126e-05,0.0,0.9540132333122845,11.456500488758554,0.9939419795221843,0.4987051486968994,0.2904570996761322,6524,804,0.0034129692832764505,0.0,243,0.014803471158754467,0.0005104645227156713,287,0.016966067864271458,0.0,220,0.019504480759093307,0.0
K1024_RANK_SAFE,val,5,dlllist.ndlls,unknown,1024,639,385,0.6240234375,294,435,0.037116040955631396,322,0.5039123630672926,0.06168941979522184,0.0174061433447099,0.0028156996587030718,0.8508018283896868,18.34115805946792,0.999914675767918,0.4931824803352356,0.28977108001708984,1312,454,0.042150170648464165,0.025938566552901023,224,0.06023481368044921,0.009188361408882083,247,0.07385229540918163,0.013972055888223553,174,0.08803373748023194,0.0031628887717448603
K1024_RANK_SAFE,val,6,dlllist.avg_dlls_per_proc,unknown,1024,975,49,0.9521484375,127,297,0.025341296928327647,608,0.6235897435897436,0.15588737201365188,0.0,0.0,0.8575528905744073,12.02051282051282,1.0,0.4723203778266907,0.28818279504776,4050,825,0.04795221843003413,0.0,164,0.039816232771822356,0.0,186,0.05788423153692615,0.0,134,0.05376910911966262,0.0
K1024_RANK_SAFE,val,7,handles.nhandles,unknown,1024,986,38,0.962890625,232,103,0.00878839590443686,476,0.4827586206896552,0.1113481228668942,8.532423208191126e-05,0.0,0.9235533485996783,11.886409736308316,0.9992320819112628,0.49344193935394287,0.28699949383735657,2688,635,0.01552901023890785,0.0,344,0.014293006636038795,0.0005104645227156713,403,0.018962075848303395,0.0,297,0.02055877701634159,0.0
K1024_RANK_SAFE,val,8,handles.avg_handles_per_proc,unknown,1024,1023,1,0.9990234375,176,93,0.007935153583617748,228,0.22287390029325513,0.07730375426621161,8.532423208191126e-05,0.0,0.9549142466506287,11.456500488758554,0.999914675767918,0.4968414306640625,0.2876940369606018,8836,811,0.003583617747440273,0.0,238,0.013782542113323124,0.0005104645227156713,278,0.018463073852295408,0.0,216,0.016341591987348445,0.0
K1024_RANK_SAFE,val,9,handles.nport,unknown,1024,1,1023,0.0009765625,0,11720,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,11720.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_RANK_SAFE,val,10,handles.nfile,unknown,1024,58,966,0.056640625,9,3389,0.28916382252559725,32,0.5517241379310345,0.004522184300341297,0.002389078498293515,0.001621160409556314,0.591899894765904,202.06896551724137,0.999914675767918,0.4836955666542053,0.28498053550720215,792,32,0.2392491467576792,0.0,41,0.5456865747830526,0.008677896886166412,28,0.49001996007984033,0.00499001996007984,10,0.687401159725883,0.0005271481286241434
K1024_RANK_SAFE,val,11,handles.nevent,unknown,1024,540,484,0.52734375,272,326,0.02781569965870307,244,0.45185185185185184,0.05068259385665529,0.014846416382252559,0.0018771331058020477,0.8644317544432425,21.703703703703702,1.0,0.5012562870979309,0.28614452481269836,2266,386,0.019283276450511946,0.018430034129692834,161,0.046452271567126086,0.011230219499744768,200,0.054890219560878244,0.013972055888223553,147,0.06589351607801792,0.008434370057986295
K1024_RANK_SAFE,val,12,handles.ndesktop,unknown,1024,51,973,0.0498046875,22,1941,0.16561433447098975,9,0.17647058823529413,0.001621160409556314,0.0005119453924914676,0.0,0.6847950617089579,229.80392156862746,0.0,0.0,0.0,1,44,0.2220136518771331,0.00017064846416382253,28,0.14344053088310363,0.0005104645227156713,40,0.13373253493013973,0.001996007984031936,26,0.17659462308908802,0.0
K1024_RANK_SAFE,val,13,handles.nkey,unknown,1024,408,616,0.3984375,163,398,0.033959044368600685,176,0.43137254901960786,0.03421501706484641,0.00674061433447099,0.002218430034129693,0.8230212018274384,28.725490196078432,1.0,0.5135090351104736,0.28370004892349243,789,287,0.04761092150170648,0.007337883959044369,137,0.06636038795303727,0.0030627871362940277,182,0.06636726546906188,0.0124750499001996,110,0.09383236689509752,0.002635740643120717
K1024_RANK_SAFE,val,14,handles.nthread,unknown,1024,631,393,0.6162109375,172,142,0.012116040955631398,238,0.37717908082408874,0.04803754266211604,0.010409556313993174,0.0013651877133105802,0.9057682285000712,18.573692551505548,0.9995733788395904,0.5085214972496033,0.28890568017959595,541,473,0.0174061433447099,0.017064846416382253,226,0.026033690658499236,0.0015313935681470138,264,0.02245508982035928,0.0054890219560878245,229,0.028465998945703744,0.004217185028993147
K1024_RANK_SAFE,val,15,handles.ndirectory,unknown,1024,90,934,0.087890625,44,1215,0.10366894197952219,22,0.24444444444444444,0.004180887372013652,0.0014505119453924915,0.0,0.7229427959299646,130.22222222222223,0.0,0.0,0.0,1,75,0.1392491467576792,0.0017064846416382253,51,0.11587544665645738,0.0010209290454313426,62,0.10379241516966067,0.00249500998003992,42,0.143384290985767,0.0
K1024_RANK_SAFE,val,16,handles.nsemaphore,unknown,1024,530,494,0.517578125,418,418,0.03566552901023891,296,0.5584905660377358,0.05546075085324232,0.017747440273037544,0.0014505119453924915,0.8185130542024371,22.11320754716981,0.999914675767918,0.5020808577537537,0.29078957438468933,530,354,0.04505119453924915,0.020819112627986348,195,0.0903522205206738,0.014293006636038795,215,0.09331337325349301,0.020958083832335328,153,0.11544544016868741,0.008434370057986295
K1024_RANK_SAFE,val,17,handles.ntimer,unknown,1024,106,918,0.103515625,30,961,0.08199658703071672,31,0.29245283018867924,0.005546075085324232,0.0021331058020477816,0.0,0.766782916321719,110.56603773584905,0.0,0.0,0.0,1,79,0.11979522184300341,0.0010238907849829352,45,0.1725370086778969,0.0010209290454313426,67,0.13922155688622753,0.0074850299401197605,43,0.18133895624670532,0.0010542962572482868
K1024_RANK_SAFE,val,18,handles.nsection,unknown,1024,53,971,0.0517578125,8,1942,0.16569965870307168,12,0.22641509433962265,0.0014505119453924915,0.0006825938566552901,0.00017064846416382253,0.7201271811087839,221.1320754716981,1.0,0.524887204170227,0.30699920654296875,529,44,0.16928327645051194,0.0,18,0.31852986217457885,0.0010209290454313426,36,0.3183632734530938,0.0029940119760479044,15,0.35793357933579334,0.0
K1024_RANK_SAFE,val,19,handles.nmutant,unknown,1024,358,666,0.349609375,246,610,0.05204778156996587,96,0.2681564245810056,0.020136518771331057,0.002218430034129693,0.00034129692832764505,0.8551191701512607,32.737430167597765,0.8088737201365188,0.4135836362838745,0.28793686628341675,5,282,0.05255972696245734,0.0034129692832764505,115,0.09545686574783052,0.0,132,0.09181636726546906,0.0014970059880239522,104,0.12598840274117026,0.0015814443858724301
K1024_RANK_SAFE,val,20,ldrmodules.not_in_load,unknown,1024,132,892,0.12890625,176,835,0.07124573378839591,39,0.29545454545454547,0.00674061433447099,0.0024744027303754265,0.0004266211604095563,0.8022515488420773,88.78787878787878,0.9996587030716724,0.5077987313270569,0.2879753112792969,131,118,0.06450511945392491,0.0030716723549488053,51,0.17917304747320062,0.00408371618172537,58,0.12375249500998003,0.0014970059880239522,39,0.15972588297311544,0.0
K1024_RANK_SAFE,val,21,ldrmodules.not_in_init,unknown,1024,155,869,0.1513671875,286,586,0.05,42,0.2709677419354839,0.008959044368600682,0.0021331058020477816,0.00034129692832764505,0.829541869693676,75.61290322580645,0.9683447098976109,0.5096801519393921,0.30835479497909546,82,139,0.057849829351535834,0.0017064846416382253,62,0.09800918836140889,0.00408371618172537,80,0.09331337325349301,0.003493013972055888,51,0.11860832894043226,0.0
K1024_RANK_SAFE,val,22,ldrmodules.not_in_mem,unknown,1024,132,892,0.12890625,176,830,0.07081911262798635,39,0.29545454545454547,0.00674061433447099,0.002559726962457338,0.0004266211604095563,0.80234970369112,88.78787878787878,0.9996587030716724,0.5076019167900085,0.28806519508361816,131,118,0.06450511945392491,0.0030716723549488053,51,0.17866258295048495,0.004594180704441042,58,0.12425149700598802,0.0014970059880239522,39,0.1591987348444913,0.0
K1024_RANK_SAFE,val,23,ldrmodules.not_in_load_avg,unknown,1024,1010,14,0.986328125,482,232,0.019795221843003412,502,0.497029702970297,0.13515358361774743,0.0,0.0,0.909169210761717,11.603960396039604,1.0,0.509509801864624,0.2828487753868103,4984,890,0.039590443686006824,0.0,353,0.019908116385911178,0.0,373,0.02445109780439122,0.0,273,0.021085925144965736,0.0
K1024_RANK_SAFE,val,24,ldrmodules.not_in_init_avg,unknown,1024,1007,17,0.9833984375,419,242,0.020648464163822527,428,0.42502482621648463,0.11774744027303755,0.0,0.0,0.9187975890472239,11.63853028798411,0.9993174061433447,0.4994279742240906,0.285044401884079,3722,943,0.039590443686006824,0.0,494,0.018887187340479835,0.0,508,0.015469061876247504,0.0,420,0.01739588824459673,0.0
K1024_RANK_SAFE,val,25,ldrmodules.not_in_mem_avg,unknown,1024,1009,15,0.9853515625,482,232,0.019795221843003412,501,0.4965312190287413,0.1363481228668942,0.0,0.0,0.9098587997981276,11.615460852329038,1.0,0.5187114477157593,0.2750473916530609,4988,891,0.039590443686006824,0.0,352,0.017866258295048495,0.0,371,0.01746506986027944,0.0,273,0.02161307327358988,0.0
K1024_RANK_SAFE,val,26,malfind.ninjections,unknown,1024,78,946,0.076171875,2,4884,0.4167235494880546,46,0.5897435897435898,0.008276450511945392,0.0037542662116040954,0.0,0.4482772361069281,150.25641025641025,0.0,0.0,0.0,1,20,0.2960750853242321,0.0,54,0.599285349668198,0.008677896886166412,53,0.6007984031936128,0.007984031936127744,26,0.6552451238798103,0.005798629414865577
K1024_RANK_SAFE,val,27,malfind.commitCharge,unknown,1024,74,950,0.072265625,0,11137,0.9502559726962457,65,0.8783783783783784,0.009897610921501706,0.004863481228668942,0.0009385665529010238,0.06930094954680022,158.3783783783784,0.9908703071672355,0.06982868909835815,0.17972798645496368,281,1,1.0,0.0,44,0.8790199081163859,0.009698825931597753,24,0.8498003992015968,0.00499001996007984,31,0.9762783342119136,0.014760147601476014
K1024_RANK_SAFE,val,28,malfind.protection,unknown,1024,92,932,0.08984375,3,4802,0.40972696245733786,53,0.5760869565217391,0.00938566552901024,0.004010238907849829,0.0011092150170648465,0.4619395145354914,127.3913043478261,0.9917235494880546,0.4774450659751892,0.2743498682975769,154,32,0.2795221843003413,0.00017064846416382253,54,0.599285349668198,0.009188361408882083,54,0.6007984031936128,0.008483033932135729,27,0.6552451238798103,0.005798629414865577
K1024_RANK_SAFE,val,29,malfind.uniqueInjections,unknown,1024,651,373,0.6357421875,0,4968,0.42389078498293514,606,0.9308755760368663,0.09052901023890784,0.08660409556313993,0.0,0.39793389458346884,18.003072196620582,0.5761945392491468,0.3190600574016571,0.3255348205566406,1179,613,0.2595563139931741,0.17286689419795223,43,0.8269525267993875,0.0,44,0.8043912175648703,0.0,35,0.834475487612019,0.0010542962572482868
K1024_RANK_SAFE,val,30,psxview.not_in_pslist,unknown,1024,31,993,0.0302734375,0,5753,0.4908703071672355,14,0.45161290322580644,0.003242320819112628,0.0006825938566552901,0.0,0.519741714579058,378.06451612903226,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,24,0.4119448698315467,0.002041858090862685,28,0.3967065868263473,0.001996007984031936,13,0.35951502372166577,0.0
K1024_RANK_SAFE,val,31,psxview.not_in_eprocess_pool,unknown,1024,2,1022,0.001953125,0,11701,0.9983788395904437,0,0.0,0.0,0.0,0.0,0.01736308583849404,5860.0,0.0,0.0,0.0,1,2,0.9994880546075086,0.0,2,0.9979581419091373,0.0,2,0.9955089820359282,0.0,2,0.9984185556141276,0.0
K1024_RANK_SAFE,val,32,psxview.not_in_ethread_pool,unknown,1024,44,980,0.04296875,0,5088,0.4341296928327645,19,0.4318181818181818,0.0034129692832764505,0.0011945392491467576,0.0,0.5107073124679729,266.3636363636364,0.0,0.0,0.0,1,21,0.5424914675767918,0.0,35,0.3221031138335886,0.00408371618172537,34,0.32934131736526945,0.00249500998003992,16,0.3257775434897206,0.0005271481286241434
K1024_RANK_SAFE,val,33,psxview.not_in_pspcid_list,unknown,1024,33,991,0.0322265625,0,5751,0.4906996587030717,16,0.48484848484848486,0.003583617747440273,0.0009385665529010238,0.0,0.511074077240145,355.1515151515151,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,26,0.4109239407861154,0.0035732516590096988,28,0.3967065868263473,0.001996007984031936,13,0.35951502372166577,0.0
K1024_RANK_SAFE,val,34,psxview.not_in_csrss_handles,unknown,1024,44,980,0.04296875,0,5083,0.43370307167235495,19,0.4318181818181818,0.0034129692832764505,0.0011945392491467576,0.0,0.5109954256747077,266.3636363636364,0.0,0.0,0.0,1,21,0.5424914675767918,0.0,35,0.3210821847881572,0.00408371618172537,34,0.3283433133732535,0.00249500998003992,16,0.32525039536109646,0.0005271481286241434
K1024_RANK_SAFE,val,35,psxview.not_in_session,unknown,1024,31,993,0.0302734375,0,5754,0.4909556313993174,14,0.45161290322580644,0.003242320819112628,0.0006825938566552901,0.0,0.5197065103013979,378.06451612903226,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,24,0.4119448698315467,0.002041858090862685,28,0.3967065868263473,0.001996007984031936,13,0.3600421718502899,0.0
K1024_RANK_SAFE,val,36,psxview.not_in_deskthrd,unknown,1024,46,978,0.044921875,2,4535,0.3869453924914676,20,0.43478260869565216,0.004180887372013652,0.0009385665529010238,0.0,0.5550089938519955,254.7826086956522,0.0,0.0,0.0,1,23,0.5042662116040956,0.0,41,0.2715671260847371,0.0030627871362940277,38,0.26497005988023953,0.001996007984031936,17,0.27253558249868215,0.0005271481286241434
K1024_RANK_SAFE,val,37,psxview.not_in_pslist_false_avg,unknown,1024,855,169,0.8349609375,0,5085,0.43387372013651876,738,0.8631578947368421,0.14735494880546074,0.0,0.0,0.5431820109294269,13.707602339181287,0.566296928327645,0.2628689110279083,0.32087451219558716,2122,820,0.4779863481228669,0.0,129,0.4119448698315467,0.0,146,0.3967065868263473,0.0,89,0.35951502372166577,0.0
